SUBJECT,LOCATION,TIME,Value,INDICATOR,MEASURE,FREQUENCY
RAIL,SLE,2016,11987.06932,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TUN,2020,26608.44652,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TUN,2011,20266.68761,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SLE,2017,11949.9421,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,UZB,2017,22939.5,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,RWA,2013,12970.82853,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PRY,2021,13289.38996,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TKM,2016,16653.30136,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,JOR,2019,12561.15362,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PHL,2013,128897.174,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,VUT,2017,12924.75146,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TGO,2020,11804.80311,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SRB,2017,3288,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PAK,2016,233418.8388,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GNQ,2015,14204.69301,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SYR,2012,15844.91783,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GIN,2017,11951.17475,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,UZB,2021,23414.66574,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MAR,2020,49488.2356,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,EST,2019,2155,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MRT,2020,12394.07605,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SVN,2016,4360,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SLV,2011,13820.58741,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SDN,2016,15088.07529,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,HUN,2011,9118,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CYP,2014,14848.15698,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,EST,2017,2325,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TUN,2018,26467.09766,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MOZ,2013,10895.32102,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,DZA,2020,109397.4022,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NLD,2014,6169,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MUS,2012,13661.86024,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,HTI,2021,11083.94729,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PYF,2014,13335.77427,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,STP,2011,12824.56209,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TLS,2012,12840.34701,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,UZB,2016,22936.724,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MOZ,2016,10714.16709,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TTO,2021,18979.82831,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,WSM,2013,12913.25191,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TLS,2014,12846.87602,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,DNK,2015,2603,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,IND,2013,665810,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PAN,2013,17928.26237,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,HUN,2016,10527.534,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SOM,2012,11089.16989,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MDG,2019,10032.25093,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PAN,2014,18881.13797,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NIC,2020,12252.23568,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,HTI,2018,11215.38094,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,RUS,2015,2305945,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NAM,2015,13499.52078,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MKD,2014,411,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ZWE,2014,11346.67937,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SWZ,2012,13147.14568,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,UZB,2020,23632,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NIC,2012,12375.1773,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NOR,2021,4305,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LTU,2018,16885,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MOZ,2014,10865.90346,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MUS,2020,13889.96205,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SLB,2013,12910.49055,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ZWE,2020,11201.76574,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NIC,2014,12393.29924,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TON,2018,12893.3768,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PAN,2019,21590.98538,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PYF,2021,13493.03186,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,VNM,2021,185737.2521,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,KEN,2011,15834.18042,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PNG,2017,13986.48086,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,STP,2020,12814.95012,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ECU,2016,24200.67766,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TTO,2016,19649.2637,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,IDN,2012,493477.2463,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TUN,2019,26534.94,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PYF,2017,13398.84623,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SRB,2013,3022,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ROU,2013,12941,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MDV,2013,12929.79337,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MWI,2013,12720.84169,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,RWA,2012,12933.07903,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TUN,2021,27827.35375,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ZAF,2013,187375.7792,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SLV,2016,14064.84333,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ISL,2018,14036.30084,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MUS,2015,13776.90167,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,VNM,2020,171900.986,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MDG,2015,10573.24599,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PAK,2018,251704.3957,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,JOR,2015,12736.36437,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SLB,2020,12921.70023,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LTU,2020,15865,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SGP,2011,40712.15421,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SYR,2011,19303.38863,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MAR,2017,3896,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,KAZ,2019,289174,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,IND,2017,654285,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NZL,2015,4348.553709,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SLB,2011,12900.06168,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,THA,2014,221663.146,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NLD,2012,6142,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PRI,2016,34527.93938,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TKM,2019,19342.93872,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,POL,2014,50073,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SLV,2021,14153.22756,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TJK,2021,13598.36484,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SWZ,2016,13192.71705,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,QAT,2014,76548.45177,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LKA,2016,42895.83178,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ZMB,2019,11346.1208,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PAK,2012,192996.0137,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NPL,2014,13209.05428,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LSO,2012,12816.96593,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SLV,2014,14001.64284,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PYF,2020,13372.64115,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TTO,2011,17389.60908,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TON,2011,12887.77397,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MEX,2014,79855,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SWZ,2019,13201.08118,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,JAM,2016,13773.84382,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PNG,2019,14045.41788,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,KAZ,2015,235580.4,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MLT,2013,13359.34197,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LUX,2019,191.152774,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SWE,2014,21296,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,HTI,2014,11464.02717,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,UZB,2011,22482,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SWE,2017,21838,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PRY,2019,13311.23704,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MUS,2017,13822.34027,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PHL,2018,164427.1066,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NAM,2020,13404.82364,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PRY,2020,13334.43068,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ZAF,2012,178690.2987,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NER,2013,12385.72786,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TGO,2016,11944.99374,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,DNK,2017,2653,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MNG,2015,13129.86084,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SOM,2017,10648.13507,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,RWA,2011,12894.95237,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TJK,2015,13046.51816,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PRT,2016,2622,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,DZA,2013,88926.176,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CAF,2020,22897.65997,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CAF,2011,23014.20605,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,AZE,2018,17402,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,NGA,2016,244613.8639,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ARG,2012,182898.4728,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BHR,2012,28605.4993,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,DJI,2019,23798.87491,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BGD,2021,185548.0441,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,GIN,2016,22353.62228,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,MRT,2012,23488.38818,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CHE,2016,16884.87871,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CUB,2011,47053.05029,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BGD,2014,113270.2954,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BEL,2013,32795,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BFA,2012,22981.85536,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ARM,2018,513.7142857,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,DOM,2016,53653.52831,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BGD,2020,171608.3151,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,MLT,2013,24976.16107,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CPV,2013,24030.13435,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BEN,2015,22059.06593,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ISL,2021,960.2,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,GAB,2012,25720.22541,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BIH,2011,1718,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,FRA,2018,163826,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,DZA,2016,79569.17906,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,MRT,2016,23389.28599,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ARE,2015,86373.19632,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,GTM,2015,34946.47281,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,AGO,2011,1130.889501,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ALB,2016,3508.333333,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BIH,2017,4280,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,IRQ,2014,32116.11165,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BFA,2013,22952.42213,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,MDG,2017,19287.13589,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,HTI,2019,20825.54784,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,MLI,2021,19888.19735,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ABW,2018,10821.83883,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BWA,2014,27488.28126,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,AFG,2011,22606.72586,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CHN,2015,5795570,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,NER,2016,23163.10753,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BGR,2013,27237,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,AGO,2014,13414.88933,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ARM,2021,513.7142857,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CHN,2011,5137474,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,AUS,2011,191689.6959,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,IDN,2013,536962.0436,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BOL,2019,24331.29844,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,GRC,2015,19763,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BFA,2016,22804.24446,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CYP,2016,27922.34975,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,DJI,2015,23757.56901,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,PRT,2016,34683,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CUB,2017,54758.37172,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,GHA,2013,28620.26607,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BRB,2011,24722.81231,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BDI,2021,23321.93474,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,LBR,2012,22606.51892,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,GRC,2021,21053,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,OMN,2015,63896.50877,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,HRV,2015,10440,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BGD,2016,131117.8052,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,IND,2014,1824300,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,AUS,2016,204768.8241,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,LBN,2014,43634.08866,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,IND,2015,2026100,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CAN,2018,269094,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BFA,2011,23002.90902,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CHN,2016,6108010,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ESP,2014,195763,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,AUT,2016,18091,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BTN,2013,24370.54034,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,GNB,2016,23646.84439,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BLZ,2021,24231.28599,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,FRA,2012,165808,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ECU,2017,44116.71725,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CUB,2014,52513.32617,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,DOM,2019,61821.60907,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BEL,2015,36077.00773,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,IRL,2018,11538,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ESP,2017,231105,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CHE,2011,17372.4284,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BLZ,2019,24220.20741,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,JOR,2014,23669.90824,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BEL,2017,34218.71437,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CUB,2015,54361.7562,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,MAR,2016,24716.26471,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BEN,2018,21900.48308,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ARM,2012,401,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,IRL,2020,11383,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,JOR,2015,23811.46382,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,DJI,2014,23754.67313,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,FIN,2017,27977,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BRA,2020,990069.0917,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CAF,2016,22995.67286,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BDI,2011,23671.4081,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ALB,2017,3508.333333,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,HUN,2015,38351.97,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,LTU,2018,43591,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BRN,2014,10821.83883,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BRB,2021,24806.50164,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ISR,2011,8174.500615,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,DEU,2018,316766,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CRI,2021,35756.08755,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,DNK,2017,15515,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,AUT,2015,17161,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,HRV,2019,12477,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,MNE,2020,104.4285714,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BOL,2015,24155.35348,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ALB,2020,3508.333333,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CHE,2018,17625.05461,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BOL,2016,24200.00497,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CUB,2012,48866.43662,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,HRV,2011,8927,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ESP,2015,209387,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ESP,2016,216993,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,KHM,2019,28430.91347,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,PRY,2021,24845.38124,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,HTI,2012,21502.63245,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ITA,2015,116820.3464,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,MLT,2015,25034.01752,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,EST,2016,6717,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,PAK,2019,268390.9739,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,IDN,2020,717320.3233,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,LKA,2016,80196.55507,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,JPN,2013,214092,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,AZE,2020,9048,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CYP,2015,27823.94248,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CMR,2021,28834.19499,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,DNK,2013,12222,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,IND,2011,1407800,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ITA,2017,119687,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,GIN,2011,22517.51506,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BIH,2014,3125,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,MEX,2011,226900,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,JOR,2016,23670.88501,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,AUS,2013,199649.7979,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CYP,2017,28020.41055,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,AFG,2019,22253.04961,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BEL,2021,25562.42368,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,PAN,2013,33518.05573,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,IRL,2013,9138,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,DNK,2016,12943.238,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BRN,2021,10821.83883,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ABW,2012,27282.76065,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BRN,2011,10821.83883,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,MNG,2019,24810.35492,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BLR,2017,26987,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,AFG,2021,21631.56983,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CYP,2020,28551.51283,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BGR,2019,20613,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BTN,2012,24345.12236,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BIH,2019,4375,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,AUS,2017,208504.1681,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BEN,2013,22181.28406,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CRI,2014,32378.18988,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,LBR,2015,22480.83931,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BRA,2016,987252.4678,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ALB,2012,3223,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ARG,2021,192627.3788,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,KHM,2020,28633.43965,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ISL,2016,1052,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,HUN,2011,34529,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,MOZ,2012,20410.09235,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BFA,2015,22867.43984,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,DNK,2021,23945.2848,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,PAN,2019,40365.75528,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BRN,2017,10821.83883,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,IDN,2012,509662.5123,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,MMR,2016,37293.41751,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,AUT,2011,16997,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,COL,2020,159134.2818,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,MMR,2017,38351.77806,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CHN,2012,5953486,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,DOM,2013,45858.89694,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BRA,2011,862401.3737,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,CAN,2016,294716,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,MDV,2013,24173.09195,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BTN,2019,24501.26919,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,DEU,2017,313143,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,MLI,2011,21531.7446,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,DJI,2016,23767.89819,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,LVA,2017,14972,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,BTN,2020,24521.33331,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,LSO,2020,23914.11426,FREIGHTTRANSP,MLN_TONNEKM,A
ROAD,ETH,2011,16449.40456,FREIGHTTRANSP,MLN_TONNEKM,A
